true,pred
1.000000000000000000e+00,1.001786112785339355e+00
1.000000000000000000e+00,1.001541733741760254e+00
1.000000000000000000e+00,1.002734303474426270e+00
1.000000000000000000e+00,1.001553654670715332e+00
1.000000000000000000e+00,1.002202033996582031e+00
1.000000000000000000e+00,1.001146793365478516e+00
1.000000000000000000e+00,1.001653313636779785e+00
1.000000000000000000e+00,1.001602053642272949e+00
1.000000000000000000e+00,1.001682281494140625e+00
1.000000000000000000e+00,1.002305507659912109e+00
1.000000000000000000e+00,1.001814842224121094e+00
1.000000000000000000e+00,1.001151680946350098e+00
1.000000000000000000e+00,1.002639293670654297e+00
1.000000000000000000e+00,1.001031160354614258e+00
1.000000000000000000e+00,1.002149701118469238e+00
1.000000000000000000e+00,1.001317381858825684e+00
1.000000000000000000e+00,1.003167748451232910e+00
1.000000000000000000e+00,1.001619338989257812e+00
1.000000000000000000e+00,1.001886725425720215e+00
1.000000000000000000e+00,1.001371383666992188e+00
1.000000000000000000e+00,1.002881288528442383e+00
1.000000000000000000e+00,1.001755237579345703e+00
1.000000000000000000e+00,1.001799225807189941e+00
1.000000000000000000e+00,1.002557158470153809e+00
1.000000000000000000e+00,1.000952959060668945e+00
1.000000000000000000e+00,1.002121567726135254e+00
1.000000000000000000e+00,1.002009510993957520e+00
1.000000000000000000e+00,1.002467274665832520e+00
1.000000000000000000e+00,1.001358866691589355e+00
1.000000000000000000e+00,1.001698851585388184e+00
1.000000000000000000e+00,1.002469897270202637e+00
1.000000000000000000e+00,1.002593040466308594e+00
1.000000000000000000e+00,1.002439498901367188e+00
1.000000000000000000e+00,1.001929163932800293e+00
1.000000000000000000e+00,1.001505732536315918e+00
1.000000000000000000e+00,1.001313328742980957e+00
1.000000000000000000e+00,1.001727342605590820e+00
1.000000000000000000e+00,1.000401139259338379e+00
1.000000000000000000e+00,1.001722693443298340e+00
1.000000000000000000e+00,1.002536296844482422e+00
1.000000000000000000e+00,1.002674698829650879e+00
1.000000000000000000e+00,1.002332806587219238e+00
1.000000000000000000e+00,1.000776886940002441e+00
1.000000000000000000e+00,1.000089287757873535e+00
1.000000000000000000e+00,1.001692533493041992e+00
1.000000000000000000e+00,1.001769423484802246e+00
1.000000000000000000e+00,1.001060605049133301e+00
1.000000000000000000e+00,1.003136754035949707e+00
1.000000000000000000e+00,1.000694274902343750e+00
1.000000000000000000e+00,1.001699805259704590e+00
1.000000000000000000e+00,1.002062559127807617e+00
1.000000000000000000e+00,1.000128865242004395e+00
1.000000000000000000e+00,1.001382708549499512e+00
1.000000000000000000e+00,1.001764655113220215e+00
1.000000000000000000e+00,1.001474022865295410e+00
1.000000000000000000e+00,1.000745415687561035e+00
1.000000000000000000e+00,1.000880599021911621e+00
1.000000000000000000e+00,1.001567244529724121e+00
1.000000000000000000e+00,1.000375866889953613e+00
1.000000000000000000e+00,1.002211451530456543e+00
1.000000000000000000e+00,1.001460909843444824e+00
1.000000000000000000e+00,1.001411795616149902e+00
1.000000000000000000e+00,1.000851988792419434e+00
1.000000000000000000e+00,1.001717209815979004e+00
1.000000000000000000e+00,9.996358156204223633e-01
1.000000000000000000e+00,1.001880288124084473e+00
1.000000000000000000e+00,1.002275466918945312e+00
1.000000000000000000e+00,9.998337030410766602e-01
1.000000000000000000e+00,1.001389861106872559e+00
1.000000000000000000e+00,9.993257522583007812e-01
1.000000000000000000e+00,1.001947402954101562e+00
1.000000000000000000e+00,1.000113368034362793e+00
1.000000000000000000e+00,1.001268982887268066e+00
1.000000000000000000e+00,1.000905156135559082e+00
1.000000000000000000e+00,1.001800775527954102e+00
1.000000000000000000e+00,9.966517686843872070e-01
1.000000000000000000e+00,1.001461744308471680e+00
1.000000000000000000e+00,9.996627569198608398e-01
1.000000000000000000e+00,1.000123143196105957e+00
1.000000000000000000e+00,1.000568032264709473e+00
1.000000000000000000e+00,1.000581026077270508e+00
1.000000000000000000e+00,1.000323414802551270e+00
1.000000000000000000e+00,1.001850485801696777e+00
1.000000000000000000e+00,1.001041650772094727e+00
1.000000000000000000e+00,1.000716447830200195e+00
1.000000000000000000e+00,1.001270651817321777e+00
1.000000000000000000e+00,1.000229239463806152e+00
1.000000000000000000e+00,1.000873446464538574e+00
1.000000000000000000e+00,1.000676274299621582e+00
1.000000000000000000e+00,1.000514864921569824e+00
1.000000000000000000e+00,1.001194119453430176e+00
1.000000000000000000e+00,9.996452331542968750e-01
1.000000000000000000e+00,1.002084136009216309e+00
1.000000000000000000e+00,9.988156557083129883e-01
1.000000000000000000e+00,1.001050353050231934e+00
1.000000000000000000e+00,9.993784427642822266e-01
1.000000000000000000e+00,1.000511288642883301e+00
1.000000000000000000e+00,9.981452226638793945e-01
1.000000000000000000e+00,1.000358819961547852e+00
1.000000000000000000e+00,9.998217821121215820e-01
1.000000000000000000e+00,1.002269029617309570e+00
1.000000000000000000e+00,1.000977754592895508e+00
1.000000000000000000e+00,1.000947594642639160e+00
1.000000000000000000e+00,9.994621276855468750e-01
1.000000000000000000e+00,1.001024603843688965e+00
1.000000000000000000e+00,1.000071167945861816e+00
1.000000000000000000e+00,1.000955462455749512e+00
1.000000000000000000e+00,1.001376271247863770e+00
1.000000000000000000e+00,1.000269770622253418e+00
1.000000000000000000e+00,9.990237951278686523e-01
1.000000000000000000e+00,9.993442296981811523e-01
1.000000000000000000e+00,9.994997978210449219e-01
1.000000000000000000e+00,9.993795156478881836e-01
1.000000000000000000e+00,9.991683959960937500e-01
1.000000000000000000e+00,1.000268816947937012e+00
1.000000000000000000e+00,1.000126719474792480e+00
1.000000000000000000e+00,1.002367138862609863e+00
1.000000000000000000e+00,1.000940203666687012e+00
1.000000000000000000e+00,1.001655459403991699e+00
1.000000000000000000e+00,1.000254511833190918e+00
1.000000000000000000e+00,1.001357555389404297e+00
1.000000000000000000e+00,1.001672983169555664e+00
1.000000000000000000e+00,1.000571370124816895e+00
1.000000000000000000e+00,1.001256108283996582e+00
1.000000000000000000e+00,1.000776529312133789e+00
1.000000000000000000e+00,1.002189636230468750e+00
1.000000000000000000e+00,9.996693134307861328e-01
1.000000000000000000e+00,1.001808881759643555e+00
1.000000000000000000e+00,9.991648197174072266e-01
1.000000000000000000e+00,1.001806139945983887e+00
1.000000000000000000e+00,9.985481500625610352e-01
1.000000000000000000e+00,9.999574422836303711e-01
1.000000000000000000e+00,1.000726938247680664e+00
1.000000000000000000e+00,1.000218033790588379e+00
1.000000000000000000e+00,9.998080730438232422e-01
1.000000000000000000e+00,1.001201868057250977e+00
1.000000000000000000e+00,1.000753879547119141e+00
1.000000000000000000e+00,1.000639796257019043e+00
1.000000000000000000e+00,1.000132918357849121e+00
1.000000000000000000e+00,1.001181960105895996e+00
1.000000000000000000e+00,1.000702857971191406e+00
1.000000000000000000e+00,1.001153945922851562e+00
1.000000000000000000e+00,1.001197338104248047e+00
1.000000000000000000e+00,9.995526075363159180e-01
1.000000000000000000e+00,1.001792550086975098e+00
1.000000000000000000e+00,1.000931382179260254e+00
1.000000000000000000e+00,9.976209402084350586e-01
1.000000000000000000e+00,9.987787008285522461e-01
1.000000000000000000e+00,1.000620126724243164e+00
1.000000000000000000e+00,9.973440170288085938e-01
1.000000000000000000e+00,1.000337719917297363e+00
1.000000000000000000e+00,9.992805719375610352e-01
1.000000000000000000e+00,9.998022317886352539e-01
1.000000000000000000e+00,1.000098824501037598e+00
1.000000000000000000e+00,1.000298619270324707e+00
1.000000000000000000e+00,1.000613331794738770e+00
1.000000000000000000e+00,9.995386600494384766e-01
1.000000000000000000e+00,9.994257688522338867e-01
1.000000000000000000e+00,1.000068664550781250e+00
1.000000000000000000e+00,9.999911785125732422e-01
1.000000000000000000e+00,9.997605085372924805e-01
1.000000000000000000e+00,1.000679612159729004e+00
1.000000000000000000e+00,9.991409778594970703e-01
1.000000000000000000e+00,9.993003606796264648e-01
1.000000000000000000e+00,9.986408948898315430e-01
1.000000000000000000e+00,9.995672702789306641e-01
1.000000000000000000e+00,9.982680082321166992e-01
1.000000000000000000e+00,9.980167150497436523e-01
1.000000000000000000e+00,1.000876307487487793e+00
1.000000000000000000e+00,9.986732006072998047e-01
1.000000000000000000e+00,1.000939965248107910e+00
1.000000000000000000e+00,9.991842508316040039e-01
1.000000000000000000e+00,1.001277565956115723e+00
1.000000000000000000e+00,1.000010728836059570e+00
1.000000000000000000e+00,1.001365423202514648e+00
1.000000000000000000e+00,1.001417517662048340e+00
1.000000000000000000e+00,1.000619769096374512e+00
1.000000000000000000e+00,9.987885951995849609e-01
1.000000000000000000e+00,1.000658273696899414e+00
1.000000000000000000e+00,1.000548481941223145e+00
1.000000000000000000e+00,1.000172019004821777e+00
1.000000000000000000e+00,1.000523447990417480e+00
1.000000000000000000e+00,1.000305771827697754e+00
1.000000000000000000e+00,1.002345442771911621e+00
1.000000000000000000e+00,9.986225366592407227e-01
1.000000000000000000e+00,1.001123905181884766e+00
1.000000000000000000e+00,9.984828233718872070e-01
1.000000000000000000e+00,1.000132083892822266e+00
1.000000000000000000e+00,9.982672929763793945e-01
1.000000000000000000e+00,1.000528454780578613e+00
1.000000000000000000e+00,1.000077605247497559e+00
1.000000000000000000e+00,1.001798987388610840e+00
1.000000000000000000e+00,1.000010251998901367e+00
1.000000000000000000e+00,1.001571536064147949e+00
1.000000000000000000e+00,1.001359820365905762e+00
1.000000000000000000e+00,1.001123666763305664e+00
1.000000000000000000e+00,1.001458883285522461e+00
1.000000000000000000e+00,9.984444379806518555e-01
1.000000000000000000e+00,1.001039028167724609e+00
1.000000000000000000e+00,9.997843503952026367e-01
1.000000000000000000e+00,1.002026438713073730e+00
1.000000000000000000e+00,9.982680082321166992e-01
1.000000000000000000e+00,1.000906586647033691e+00
1.000000000000000000e+00,9.992443323135375977e-01
1.000000000000000000e+00,1.001776933670043945e+00
1.000000000000000000e+00,9.989706277847290039e-01
1.000000000000000000e+00,1.001073241233825684e+00
1.000000000000000000e+00,1.000388622283935547e+00
1.000000000000000000e+00,1.001047730445861816e+00
1.000000000000000000e+00,1.001052618026733398e+00
1.000000000000000000e+00,9.989097118377685547e-01
1.000000000000000000e+00,1.001448273658752441e+00
1.000000000000000000e+00,9.985218048095703125e-01
1.000000000000000000e+00,1.001207947731018066e+00
1.000000000000000000e+00,9.982827901840209961e-01
1.000000000000000000e+00,1.000273108482360840e+00
1.000000000000000000e+00,9.989249706268310547e-01
1.000000000000000000e+00,9.995362758636474609e-01
1.000000000000000000e+00,9.984344244003295898e-01
1.000000000000000000e+00,9.990159273147583008e-01
1.000000000000000000e+00,9.995383024215698242e-01
1.000000000000000000e+00,1.000204324722290039e+00
1.000000000000000000e+00,1.000690340995788574e+00
1.000000000000000000e+00,9.997096061706542969e-01
1.000000000000000000e+00,1.001629948616027832e+00
1.000000000000000000e+00,1.001714825630187988e+00
1.000000000000000000e+00,1.001756548881530762e+00
1.000000000000000000e+00,9.985042810440063477e-01
1.000000000000000000e+00,1.000483870506286621e+00
1.000000000000000000e+00,9.985098838806152344e-01
1.000000000000000000e+00,9.993268251419067383e-01
1.000000000000000000e+00,9.977501630783081055e-01
1.000000000000000000e+00,9.989544153213500977e-01
1.000000000000000000e+00,9.996314048767089844e-01
1.000000000000000000e+00,9.982573986053466797e-01
1.000000000000000000e+00,9.999371767044067383e-01
1.000000000000000000e+00,9.990830421447753906e-01
1.000000000000000000e+00,9.996532201766967773e-01
1.000000000000000000e+00,9.993447065353393555e-01
1.000000000000000000e+00,1.001340866088867188e+00
1.000000000000000000e+00,1.000000357627868652e+00
1.000000000000000000e+00,1.001002669334411621e+00
1.000000000000000000e+00,9.973541498184204102e-01
1.000000000000000000e+00,9.991673231124877930e-01
1.000000000000000000e+00,9.993789196014404297e-01
1.000000000000000000e+00,1.001037001609802246e+00
1.000000000000000000e+00,9.986248016357421875e-01
1.000000000000000000e+00,1.001033425331115723e+00
1.000000000000000000e+00,1.000681877136230469e+00
1.000000000000000000e+00,1.000765442848205566e+00
1.000000000000000000e+00,9.994548559188842773e-01
1.000000000000000000e+00,1.000481247901916504e+00
1.000000000000000000e+00,9.994049072265625000e-01
1.000000000000000000e+00,1.001081109046936035e+00
1.000000000000000000e+00,1.000023841857910156e+00
1.000000000000000000e+00,9.993717670440673828e-01
1.000000000000000000e+00,1.002503156661987305e+00
1.000000000000000000e+00,1.002678155899047852e+00
1.000000000000000000e+00,1.000840544700622559e+00
1.000000000000000000e+00,1.000590324401855469e+00
1.000000000000000000e+00,1.002420306205749512e+00
1.000000000000000000e+00,1.000394105911254883e+00
1.000000000000000000e+00,1.002221941947937012e+00
1.000000000000000000e+00,1.000312685966491699e+00
1.000000000000000000e+00,1.002591490745544434e+00
1.000000000000000000e+00,9.984742999076843262e-01
1.000000000000000000e+00,1.001304149627685547e+00
1.000000000000000000e+00,9.993286728858947754e-01
1.000000000000000000e+00,1.002167582511901855e+00
1.000000000000000000e+00,1.000516891479492188e+00
1.000000000000000000e+00,1.002620816230773926e+00
1.000000000000000000e+00,1.002923369407653809e+00
1.000000000000000000e+00,1.002770066261291504e+00
1.000000000000000000e+00,1.001288414001464844e+00
1.000000000000000000e+00,1.001591801643371582e+00
1.000000000000000000e+00,9.996365904808044434e-01
1.000000000000000000e+00,1.002110123634338379e+00
1.000000000000000000e+00,9.994624257087707520e-01
1.000000000000000000e+00,1.002535104751586914e+00
1.000000000000000000e+00,9.985330700874328613e-01
1.000000000000000000e+00,1.002868652343750000e+00
1.000000000000000000e+00,1.001149058341979980e+00
1.000000000000000000e+00,1.003548502922058105e+00
1.000000000000000000e+00,9.999577403068542480e-01
1.000000000000000000e+00,1.003198623657226562e+00
1.000000000000000000e+00,1.001076340675354004e+00
1.000000000000000000e+00,1.002769351005554199e+00
1.000000000000000000e+00,1.001531243324279785e+00
1.000000000000000000e+00,1.003047466278076172e+00
1.000000000000000000e+00,1.001666665077209473e+00
1.000000000000000000e+00,1.002964496612548828e+00
1.000000000000000000e+00,1.001015186309814453e+00
1.000000000000000000e+00,1.001965522766113281e+00
1.000000000000000000e+00,1.001795887947082520e+00
1.000000000000000000e+00,1.002078890800476074e+00
1.000000000000000000e+00,1.001655459403991699e+00
1.000000000000000000e+00,1.002343416213989258e+00
1.000000000000000000e+00,1.003092288970947266e+00
1.000000000000000000e+00,1.001698493957519531e+00
1.000000000000000000e+00,1.002328753471374512e+00
1.000000000000000000e+00,1.000459074974060059e+00
1.000000000000000000e+00,1.002549052238464355e+00
1.000000000000000000e+00,9.994458556175231934e-01
1.000000000000000000e+00,1.001806139945983887e+00
1.000000000000000000e+00,9.973631501197814941e-01
1.000000000000000000e+00,1.002568483352661133e+00
1.000000000000000000e+00,1.000478625297546387e+00
1.000000000000000000e+00,1.001967310905456543e+00
1.000000000000000000e+00,9.985957741737365723e-01
1.000000000000000000e+00,1.002369642257690430e+00
1.000000000000000000e+00,9.984650015830993652e-01
1.000000000000000000e+00,1.001515269279479980e+00
1.000000000000000000e+00,9.989956021308898926e-01
1.000000000000000000e+00,1.002062678337097168e+00
1.000000000000000000e+00,1.000643730163574219e+00
1.000000000000000000e+00,1.001842141151428223e+00
1.000000000000000000e+00,1.001500964164733887e+00
1.000000000000000000e+00,1.002833247184753418e+00
1.000000000000000000e+00,1.001511573791503906e+00
1.000000000000000000e+00,1.002681851387023926e+00
1.000000000000000000e+00,1.002230048179626465e+00
1.000000000000000000e+00,1.002781867980957031e+00
1.000000000000000000e+00,1.000762701034545898e+00
1.000000000000000000e+00,1.001870274543762207e+00
1.000000000000000000e+00,1.001664876937866211e+00
1.000000000000000000e+00,1.000891089439392090e+00
1.000000000000000000e+00,1.003224849700927734e+00
1.000000000000000000e+00,1.001562595367431641e+00
1.000000000000000000e+00,1.002681136131286621e+00
1.000000000000000000e+00,9.997224211692810059e-01
1.000000000000000000e+00,1.002618908882141113e+00
1.000000000000000000e+00,9.996799826622009277e-01
1.000000000000000000e+00,1.002689719200134277e+00
1.000000000000000000e+00,9.989321827888488770e-01
1.000000000000000000e+00,1.000428557395935059e+00
1.000000000000000000e+00,1.000430464744567871e+00
1.000000000000000000e+00,1.001255273818969727e+00
1.000000000000000000e+00,9.969028830528259277e-01
1.000000000000000000e+00,1.001815319061279297e+00
1.000000000000000000e+00,1.000408053398132324e+00
1.000000000000000000e+00,1.002393245697021484e+00
1.000000000000000000e+00,1.001729369163513184e+00
1.000000000000000000e+00,1.001959204673767090e+00
1.000000000000000000e+00,1.001923918724060059e+00
1.000000000000000000e+00,1.001836538314819336e+00
1.000000000000000000e+00,1.001120328903198242e+00
1.000000000000000000e+00,1.000412106513977051e+00
1.000000000000000000e+00,1.001644253730773926e+00
1.000000000000000000e+00,1.001056671142578125e+00
1.000000000000000000e+00,1.001856088638305664e+00
1.000000000000000000e+00,1.001520514488220215e+00
1.000000000000000000e+00,1.003404140472412109e+00
1.000000000000000000e+00,1.000182867050170898e+00
1.000000000000000000e+00,1.002403140068054199e+00
1.000000000000000000e+00,9.950380921363830566e-01
1.000000000000000000e+00,9.994803071022033691e-01
1.000000000000000000e+00,9.959664940834045410e-01
1.000000000000000000e+00,1.001397132873535156e+00
1.000000000000000000e+00,9.972141385078430176e-01
1.000000000000000000e+00,1.001298546791076660e+00
1.000000000000000000e+00,1.001034736633300781e+00
1.000000000000000000e+00,1.001564025878906250e+00
1.000000000000000000e+00,1.001037240028381348e+00
1.000000000000000000e+00,1.000634670257568359e+00
1.000000000000000000e+00,1.001612305641174316e+00
1.000000000000000000e+00,1.002091646194458008e+00
1.000000000000000000e+00,1.000483036041259766e+00
1.000000000000000000e+00,1.001308441162109375e+00
1.000000000000000000e+00,1.002066969871520996e+00
1.000000000000000000e+00,1.001140713691711426e+00
1.000000000000000000e+00,1.000325560569763184e+00
1.000000000000000000e+00,9.971453547477722168e-01
1.000000000000000000e+00,9.988279938697814941e-01
1.000000000000000000e+00,9.969447255134582520e-01
1.000000000000000000e+00,1.001511812210083008e+00
1.000000000000000000e+00,9.956014752388000488e-01
1.000000000000000000e+00,1.001454591751098633e+00
1.000000000000000000e+00,1.000713467597961426e+00
1.000000000000000000e+00,1.003479838371276855e+00
1.000000000000000000e+00,9.993349909782409668e-01
1.000000000000000000e+00,1.001956820487976074e+00
1.000000000000000000e+00,1.000358462333679199e+00
1.000000000000000000e+00,1.001421689987182617e+00
1.000000000000000000e+00,9.998701214790344238e-01
1.000000000000000000e+00,1.002594351768493652e+00
1.000000000000000000e+00,1.000689387321472168e+00
1.000000000000000000e+00,9.993715882301330566e-01
1.000000000000000000e+00,9.947767853736877441e-01
1.000000000000000000e+00,1.000212073326110840e+00
1.000000000000000000e+00,9.994242787361145020e-01
1.000000000000000000e+00,1.000171780586242676e+00
1.000000000000000000e+00,9.998902678489685059e-01
1.000000000000000000e+00,1.000138640403747559e+00
1.000000000000000000e+00,1.003014326095581055e+00
1.000000000000000000e+00,1.000718832015991211e+00
1.000000000000000000e+00,1.000296354293823242e+00
1.000000000000000000e+00,1.002044081687927246e+00
1.000000000000000000e+00,1.000599980354309082e+00
1.000000000000000000e+00,9.999724030494689941e-01
1.000000000000000000e+00,1.001424193382263184e+00
1.000000000000000000e+00,1.001354575157165527e+00
1.000000000000000000e+00,1.002512693405151367e+00
1.000000000000000000e+00,9.968590140342712402e-01
1.000000000000000000e+00,1.001041412353515625e+00
1.000000000000000000e+00,9.964423775672912598e-01
1.000000000000000000e+00,1.002434492111206055e+00
1.000000000000000000e+00,1.001549243927001953e+00
1.000000000000000000e+00,1.002275586128234863e+00
1.000000000000000000e+00,1.000875353813171387e+00
1.000000000000000000e+00,1.002148985862731934e+00
1.000000000000000000e+00,1.000989556312561035e+00
1.000000000000000000e+00,1.002149224281311035e+00
1.000000000000000000e+00,1.001036286354064941e+00
1.000000000000000000e+00,1.001941442489624023e+00
1.000000000000000000e+00,1.001636385917663574e+00
1.000000000000000000e+00,1.001434803009033203e+00
1.000000000000000000e+00,1.000649094581604004e+00
1.000000000000000000e+00,1.000660300254821777e+00
1.000000000000000000e+00,1.000675678253173828e+00
1.000000000000000000e+00,1.000978350639343262e+00
1.000000000000000000e+00,1.002571702003479004e+00
1.000000000000000000e+00,1.000680088996887207e+00
1.000000000000000000e+00,1.002038121223449707e+00
1.000000000000000000e+00,1.002044677734375000e+00
1.000000000000000000e+00,1.000572085380554199e+00
1.000000000000000000e+00,1.001353383064270020e+00
1.000000000000000000e+00,1.002382755279541016e+00
1.000000000000000000e+00,1.002096891403198242e+00
1.000000000000000000e+00,1.002091526985168457e+00
1.000000000000000000e+00,9.997962117195129395e-01
1.000000000000000000e+00,1.001900315284729004e+00
1.000000000000000000e+00,1.000464916229248047e+00
1.000000000000000000e+00,1.003479957580566406e+00
1.000000000000000000e+00,9.992514252662658691e-01
1.000000000000000000e+00,1.001401066780090332e+00
1.000000000000000000e+00,1.001178622245788574e+00
1.000000000000000000e+00,1.002483367919921875e+00
1.000000000000000000e+00,1.000391364097595215e+00
1.000000000000000000e+00,1.001886367797851562e+00
1.000000000000000000e+00,9.990444779396057129e-01
1.000000000000000000e+00,1.002768993377685547e+00
1.000000000000000000e+00,9.985263943672180176e-01
1.000000000000000000e+00,1.001124382019042969e+00
1.000000000000000000e+00,9.996147751808166504e-01
1.000000000000000000e+00,1.001719832420349121e+00
1.000000000000000000e+00,9.982765316963195801e-01
1.000000000000000000e+00,9.986118674278259277e-01
1.000000000000000000e+00,1.000818848609924316e+00
1.000000000000000000e+00,9.982495903968811035e-01
1.000000000000000000e+00,1.000283598899841309e+00
1.000000000000000000e+00,1.002022624015808105e+00
1.000000000000000000e+00,9.975274205207824707e-01
1.000000000000000000e+00,1.000702619552612305e+00
1.000000000000000000e+00,9.997425675392150879e-01
1.000000000000000000e+00,1.001496434211730957e+00
1.000000000000000000e+00,9.977851510047912598e-01
1.000000000000000000e+00,9.979417920112609863e-01
1.000000000000000000e+00,1.000094056129455566e+00
1.000000000000000000e+00,9.987335801124572754e-01
1.000000000000000000e+00,9.991586804389953613e-01
1.000000000000000000e+00,9.982076287269592285e-01
1.000000000000000000e+00,1.002555251121520996e+00
1.000000000000000000e+00,9.997981190681457520e-01
1.000000000000000000e+00,1.003210186958312988e+00
1.000000000000000000e+00,1.001095890998840332e+00
1.000000000000000000e+00,1.002323746681213379e+00
1.000000000000000000e+00,1.000365972518920898e+00
1.000000000000000000e+00,1.001062631607055664e+00
1.000000000000000000e+00,1.001266956329345703e+00
1.000000000000000000e+00,1.001843810081481934e+00
1.000000000000000000e+00,1.001251578330993652e+00
1.000000000000000000e+00,1.002541542053222656e+00
